Time - Plot 0	Amplitude - Plot 0
35994	0
35995	0
35996	3
35997	9
35998	3
35999	0
36000	3
36001	9
36002	6
36003	6
36004	3
36005	3
36006	6
36007	5
36008	5
36009	6
36010	3
36011	0
36012	6
36013	6
36014	6
36015	3
36016	0
36017	6
36018	8
36019	6
36020	3
36021	3
36022	0
36023	3
36024	5
36025	3
36026	3
36027	0
36028	9
36029	9
36030	0
36031	9
36032	6
36033	0
36034	3
36035	3
36036	18
36037	11
36038	3
36039	3
36040	0
36041	3
36042	3
36043	12
36044	9
36045	3
36046	3
36047	3
36048	6
36049	6
36050	6
36051	0
36052	3
36053	6
36054	3
36055	9
36056	5
36057	0
36058	3
36059	0
36060	3
36061	3
36062	6
36063	0
36064	6
36065	0
36066	3
36067	0
36068	3
36069	3
36070	3
36071	3
36072	3
36073	9
36074	3
36075	9
36076	6
36077	0
36078	0
36079	3
36080	6
36081	0
36082	3
36083	0
36084	9
36085	9
36086	12
36087	2
36088	3
36089	3
36090	9
36091	6
36092	6
36093	3
36094	9
36095	6
36096	3
36097	0
36098	3
36099	6
36100	2
36101	3
36102	3
36103	0
36104	0
36105	2
36106	3
36107	11
36108	6
36109	6
36110	0
36111	3
36112	9
36113	6
36114	9
36115	9
36116	3
36117	0
36118	6
36119	3
36120	6
36121	8
36122	6
36123	0
36124	0
36125	3
36126	6
36127	6
36128	0
36129	3
36130	9
36131	9
36132	0
36133	0
36134	9
36135	3
36136	3
36137	9
36138	3
36139	5
36140	0
36141	6
36142	0
36143	6
36144	2
36145	0
36146	0
36147	6
36148	2
36149	0
36150	3
36151	6
36152	0
36153	2
36154	2
36155	9
36156	3
36157	9
36158	6
36159	3
36160	3
36161	3
36162	9
36163	3
36164	3
36165	5
36166	9
36167	0
36168	6
36169	9
36170	6
36171	0
36172	15
36173	9
36174	3
36175	0
36176	3
36177	3
36178	6
36179	2
36180	6
36181	6
36182	3
36183	9
36184	3
36185	3
36186	12
36187	0
36188	6
36189	6
36190	3
36191	3
36192	5
36193	6
36194	3
36195	7
36196	3
36197	15
36198	6
36199	3
36200	6
36201	0
36202	3
36203	0
36204	6
36205	6
36206	9
36207	3
36208	6
36209	11
36210	0
36211	3
36212	3
36213	3
36214	3
36215	6
36216	6
36217	0
36218	6
36219	6
36220	1
36221	8
36222	0
36223	3
36224	6
36225	11
36226	9
36227	6
36228	12
36229	6
36230	3
36231	0
36232	3
36233	3
36234	6
36235	0
36236	6
36237	3
36238	0
36239	0
36240	3
36241	9
36242	6
36243	3
36244	3
36245	3
36246	3
36247	10
36248	3
36249	0
36250	0
36251	0
36252	3
36253	3
36254	3
36255	9
36256	0
36257	5
36258	6
36259	3
36260	12
36261	5
36262	9
36263	6
36264	9
36265	15
36266	2
36267	0
36268	6
36269	11
36270	3
36271	3
36272	4
36273	9
36274	3
36275	3
36276	0
36277	9
36278	6
36279	6
36280	8
36281	6
36282	0
36283	0
36284	6
36285	6
36286	3
36287	3
36288	2
36289	3
36290	3
36291	11
36292	9
36293	3
36294	0
36295	3
36296	6
36297	3
36298	12
36299	0
36300	6
36301	6
36302	6
36303	6
36304	3
36305	0
36306	0
36307	3
36308	0
36309	0
36310	9
36311	3
36312	9
36313	3
36314	6
36315	0
36316	0
36317	6
36318	3
36319	0
36320	6
36321	6
36322	3
36323	3
36324	0
36325	12
36326	3
36327	3
36328	3
36329	6
36330	0
36331	9
36332	3
36333	6
36334	5
36335	3
36336	9
36337	0
36338	0
36339	9
36340	9
36341	5
36342	3
36343	3
36344	0
36345	8
36346	3
36347	3
36348	9
36349	3
36350	0
36351	0
36352	0
36353	0
36354	3
36355	6
36356	0
36357	2
36358	3
36359	0
36360	0
36361	3
36362	3
36363	6
36364	3
36365	3
36366	6
36367	3
36368	3
36369	6
36370	9
36371	3
36372	3
36373	3
36374	0
36375	0
36376	8
36377	3
36378	0
36379	0
36380	6
36381	3
36382	3
36383	9
36384	6
36385	0
36386	3
36387	9
36388	0
36389	6
36390	12
36391	6
36392	3
36393	12
36394	14
36395	3
36396	0
36397	5
36398	3
36399	6
36400	5
36401	0
36402	3
36403	0
36404	0
36405	3
36406	6
36407	6
36408	0
36409	6
36410	8
36411	5
36412	0
36413	0
36414	3
36415	0
36416	9
36417	6
36418	6
36419	3
36420	3
36421	0
36422	9
36423	6
36424	6
36425	0
36426	0
36427	3
36428	3
36429	0
36430	9
36431	9
36432	12
36433	0
36434	3
36435	6
36436	3
36437	0
36438	9
36439	0
36440	9
36441	6
36442	3
36443	3
36444	12
36445	5
36446	9
36447	6
36448	6
36449	12
36450	15
36451	3
36452	3
36453	5
36454	3
36455	6
36456	3
36457	0
36458	3
36459	10
36460	6
36461	3
36462	0
36463	3
36464	12
36465	0
36466	3
36467	0
36468	3
36469	0
36470	9
36471	3
36472	9
36473	3
36474	3
36475	3
36476	6
36477	3
36478	0
36479	0
36480	0
36481	6
36482	0
36483	6
36484	6
36485	0
36486	6
36487	3
36488	0
36489	0
36490	6
36491	0
36492	3
36493	3
36494	0
36495	3
36496	6
36497	6
36498	12
36499	3
36500	0
36501	3
36502	2
36503	3
36504	0
36505	6
36506	6
36507	0
36508	9
36509	8
36510	0
36511	5
36512	6
36513	12
36514	0
36515	3
36516	6
36517	9
36518	3
36519	3
36520	2
36521	8
36522	6
36523	0
36524	0
36525	6
36526	3
36527	2
36528	6
36529	3
36530	0
36531	3
36532	6
36533	6
36534	2
36535	17
36536	0
36537	3
36538	3
36539	6
36540	0
36541	6
36542	5
36543	3
36544	0
36545	3
36546	3
36547	6
36548	3
36549	0
36550	6
36551	3
36552	0
36553	9
36554	2
36555	2
36556	9
36557	0
36558	6
36559	12
36560	9
36561	0
36562	3
36563	6
36564	3
36565	6
36566	3
36567	0
36568	6
36569	6
36570	6
36571	9
36572	0
36573	3
36574	3
36575	9
36576	0
36577	6
36578	6
36579	0
36580	0
36581	0
36582	3
36583	0
36584	4
36585	3
36586	8
36587	3
36588	5
36589	3
36590	9
36591	6
36592	0
36593	6
36594	3
36595	0
36596	3
36597	3
36598	0
36599	0
36600	6
36601	0
36602	3
36603	3
36604	5
36605	0
36606	3
36607	3
36608	5
36609	6
36610	3
36611	3
36612	3
36613	3
36614	8
36615	9
36616	6
36617	0
36618	6
36619	0
36620	3
36621	0
36622	3
36623	6
36624	3
36625	0
36626	0
36627	0
36628	0
36629	6
36630	0
36631	11
36632	6
36633	6
36634	0
36635	6
36636	2
36637	0
36638	11
36639	3
36640	6
36641	9
36642	3
36643	6
36644	9
36645	0
36646	5
36647	3
36648	3
36649	0
36650	12
36651	3
36652	9
36653	9
36654	3
36655	0
36656	0
36657	3
36658	6
36659	9
36660	0
36661	3
36662	0
36663	6
36664	9
36665	2
36666	9
36667	6
36668	6
36669	9
36670	3
36671	6
36672	9
36673	9
36674	0
36675	9
36676	3
36677	12
36678	3
36679	6
36680	0
36681	19
36682	0
36683	9
36684	0
36685	0
36686	3
36687	9
36688	3
36689	4
36690	12
36691	6
36692	8
36693	3
36694	6
36695	9
36696	3
36697	3
36698	3
36699	3
36700	0
36701	3
36702	6
36703	3
36704	3
36705	0
36706	0
36707	10
36708	3
36709	6
36710	9
36711	8
36712	0
36713	6
36714	5
36715	3
36716	0
36717	4
36718	6
36719	6
36720	11
36721	3
36722	3
36723	3
36724	0
36725	6
36726	6
36727	0
36728	6
36729	6
36730	9
36731	0
36732	3
36733	5
36734	0
36735	12
36736	3
36737	0
36738	9
36739	9
36740	3
36741	0
36742	9
36743	9
36744	3
36745	6
36746	6
36747	0
36748	6
36749	9
36750	9
36751	6
36752	12
36753	6
36754	0
36755	9
36756	3
36757	6
36758	9
36759	5
36760	6
36761	6
36762	3
36763	0
36764	6
36765	3
36766	6
36767	0
36768	3
36769	0
36770	3
36771	0
36772	0
36773	0
36774	0
36775	3
36776	5
36777	11
36778	3
36779	5
36780	0
36781	0
36782	6
36783	3
36784	3
36785	6
36786	3
36787	0
36788	6
36789	3
36790	6
36791	3
36792	0
36793	6
36794	6
36795	6
36796	2
36797	6
36798	3
36799	5
36800	8
36801	8
36802	11
36803	3
36804	12
36805	3
36806	6
36807	3
36808	3
36809	3
36810	3
36811	0
36812	3
36813	9
36814	0
36815	6
36816	3
36817	6
36818	2
36819	9
36820	0
36821	3
36822	6
36823	3
36824	3
36825	0
36826	6
36827	6
36828	9
36829	0
36830	0
36831	0
36832	3
36833	3
36834	0
36835	3
36836	3
36837	9
36838	15
36839	6
36840	3
36841	0
36842	9
36843	12
36844	0
36845	3
36846	0
36847	3
36848	3
36849	3
36850	16
36851	3
36852	6
36853	2
36854	3
36855	0
36856	0
36857	6
36858	9
36859	6
36860	0
36861	0
36862	0
36863	0
36864	6
36865	9
36866	6
36867	2
36868	6
36869	0
36870	5
36871	6
36872	3
36873	6
36874	6
36875	3
36876	8
36877	3
36878	3
36879	6
36880	0
36881	6
36882	3
36883	0
36884	3
36885	3
36886	0
36887	6
36888	0
36889	3
36890	0
36891	3
36892	12
36893	3
36894	3
36895	6
36896	0
36897	0
36898	6
36899	6
36900	6
36901	12
36902	0
36903	5
36904	3
36905	0
36906	0
36907	3
36908	3
36909	6
36910	6
36911	0
36912	8
36913	3
36914	0
36915	3
36916	9
36917	3
36918	0
36919	9
36920	6
36921	3
36922	9
36923	6
36924	2
36925	0
36926	6
36927	5
36928	6
36929	6
36930	10
36931	9
36932	6
36933	5
36934	6
36935	2
36936	0
36937	0
36938	6
36939	6
36940	0
36941	0
36942	2
36943	12
36944	0
36945	3
36946	3
36947	11
36948	0
36949	0
36950	0
36951	9
36952	0
36953	9
36954	6
36955	2
36956	12
36957	6
36958	6
36959	6
36960	8
36961	3
36962	0
36963	0
36964	6
36965	3
36966	3
36967	3
36968	3
36969	3
36970	6
36971	0
36972	12
36973	3
36974	6
36975	3
36976	6
36977	3
36978	0
36979	6
36980	0
36981	0
36982	3
36983	9
36984	3
36985	9
36986	12
36987	6
36988	3
36989	3
36990	0
36991	3
36992	3
36993	6
36994	2
36995	3
36996	3
36997	0
36998	3
36999	9
37000	0
37001	3
37002	3
37003	6
37004	3
37005	6
37006	3
37007	9
37008	3
37009	0
37010	12
37011	6
37012	6
37013	9
37014	2
37015	0
37016	0
37017	3
37018	0
37019	3
37020	3
37021	0
37022	3
37023	9
37024	9
37025	3
37026	11
37027	0
37028	6
37029	6
37030	3
37031	0
37032	12
37033	0
37034	9
37035	6
37036	0
37037	11
37038	6
37039	0
37040	15
37041	12
37042	9
37043	3
37044	2
37045	5
37046	6
37047	3
37048	0
37049	3
37050	6
37051	0
37052	3
37053	3
37054	3
37055	0
37056	9
37057	6
37058	3
37059	8
37060	3
37061	3
37062	12
37063	6
37064	3
37065	3
37066	9
37067	11
37068	6
37069	3
37070	2
37071	0
37072	6
37073	3
37074	3
37075	11
37076	9
37077	0
37078	3
37079	0
37080	6
37081	4
37082	6
37083	0
37084	3
37085	5
37086	3
37087	6
37088	3
37089	0
37090	3
37091	0
37092	0
37093	3
37094	12
37095	6
37096	5
37097	9
37098	3
37099	2
37100	6
37101	0
37102	0
37103	3
37104	3
37105	5
37106	0
37107	6
37108	11
37109	9
37110	6
37111	0
37112	6
37113	3
37114	0
37115	0
37116	0
37117	5
37118	3
37119	3
37120	0
37121	8
37122	3
37123	0
37124	2
37125	3
37126	0
37127	6
37128	6
37129	0
37130	20
37131	3
37132	0
37133	3
37134	3
37135	3
37136	3
37137	3
37138	3
37139	0
37140	3
37141	6
37142	2
37143	9
37144	12
37145	8
37146	12
37147	0
37148	3
37149	6
37150	5
37151	3
37152	9
37153	6
37154	6
37155	6
37156	5
37157	8
37158	11
37159	3
37160	3
37161	3
37162	3
37163	9
37164	3
37165	3
37166	0
37167	3
37168	3
37169	3
37170	3
37171	2
37172	9
37173	3
37174	2
37175	3
37176	0
37177	9
37178	0
37179	6
37180	3
37181	3
37182	6
37183	5
37184	6
37185	0
37186	0
37187	3
37188	6
37189	3
37190	0
37191	6
37192	6
37193	3
37194	3
37195	9
37196	6
37197	0
37198	0
37199	6
37200	3
37201	6
37202	3
37203	12
37204	3
37205	9
37206	9
37207	3
37208	14
37209	0
37210	9
37211	3
37212	6
37213	2
37214	3
37215	0
37216	9
37217	0
37218	9
37219	0
37220	0
37221	9
37222	0
37223	0
37224	3
37225	8
37226	5
37227	0
37228	0
37229	9
37230	6
37231	12
37232	2
37233	12
37234	3
37235	12
37236	3
37237	6
37238	6
37239	3
37240	11
37241	6
37242	6
37243	6
37244	3
37245	9
37246	14
37247	12
37248	0
37249	6
37250	3
37251	3
37252	6
37253	6
37254	4
37255	21
37256	6
37257	0
37258	14
37259	3
37260	0
37261	6
37262	3
37263	6
37264	6
37265	2
37266	6
37267	3
37268	2
37269	3
37270	0
37271	5
37272	11
37273	6
37274	3
37275	0
37276	0
37277	9
37278	3
37279	0
37280	0
37281	6
37282	0
37283	2
37284	0
37285	3
37286	3
37287	6
37288	3
37289	0
37290	2
37291	9
37292	8
37293	0
37294	9
37295	9
37296	6
37297	0
37298	3
37299	5
37300	6
37301	6
37302	6
37303	12
37304	9
37305	3
37306	3
37307	0
37308	3
37309	3
37310	3
37311	6
37312	3
37313	0
37314	6
37315	6
37316	8
37317	6
37318	9
37319	8
37320	3
37321	3
37322	6
37323	6
37324	9
37325	8
37326	5
37327	0
37328	6
37329	3
37330	3
37331	0
37332	2
37333	7
37334	9
37335	6
37336	0
37337	3
37338	0
37339	0
37340	0
37341	0
37342	3
37343	12
37344	6
37345	0
37346	6
37347	2
37348	0
37349	9
37350	6
37351	6
37352	3
37353	6
37354	3
37355	9
37356	9
37357	3
37358	2
37359	0
37360	3
37361	9
37362	0
37363	6
37364	12
37365	5
37366	3
37367	2
37368	3
37369	0
37370	0
37371	3
37372	6
37373	6
37374	3
37375	3
37376	3
37377	0
37378	2
37379	3
37380	6
37381	0
37382	3
37383	9
37384	3
37385	2
37386	0
37387	3
37388	6
37389	6
37390	9
37391	11
37392	0
37393	3
37394	3
37395	3
37396	12
37397	9
37398	0
37399	9
37400	0
37401	3
37402	0
37403	2
37404	6
37405	6
37406	3
37407	9
37408	5
37409	6
37410	3
37411	0
37412	11
37413	3
37414	3
37415	3
37416	0
37417	3
37418	3
37419	6
37420	6
37421	0
37422	9
37423	0
37424	9
37425	0
37426	3
37427	8
37428	3
37429	3
37430	3
37431	6
37432	3
37433	9
37434	6
37435	0
37436	6
37437	6
37438	3
37439	6
37440	0
37441	3
37442	0
37443	6
37444	3
37445	3
37446	0
37447	8
37448	3
37449	0
37450	0
37451	3
37452	9
37453	3
37454	3
37455	3
37456	6
37457	0
37458	0
37459	6
37460	6
37461	6
37462	2
37463	6
37464	0
37465	3
37466	0
37467	12
37468	8
37469	0
37470	6
37471	3
37472	8
37473	6
37474	12
37475	6
37476	0
37477	0
37478	9
37479	3
37480	6
37481	14
37482	6
37483	9
37484	3
37485	3
37486	0
37487	6
37488	6
37489	3
37490	6
37491	3
37492	6
37493	0
37494	3
37495	3
37496	0
37497	9
37498	0
37499	0
37500	0
37501	3
37502	3
37503	6
37504	3
37505	6
37506	3
37507	3
37508	0
37509	3
37510	3
37511	6
37512	0
37513	0
37514	3
37515	3
37516	0
37517	3
37518	9
37519	6
37520	0
37521	6
37522	5
37523	3
37524	9
37525	5
37526	6
37527	0
37528	6
37529	9
37530	5
37531	6
37532	15
37533	3
37534	3
37535	6
37536	3
37537	5
37538	6
37539	3
37540	3
37541	6
37542	0
37543	3
37544	6
37545	0
37546	0
37547	0
37548	3
37549	12
37550	0
37551	0
37552	8
37553	9
37554	6
37555	0
37556	9
37557	0
37558	3
37559	9
37560	6
37561	3
37562	6
37563	6
37564	9
37565	3
37566	9
37567	3
37568	0
37569	6
37570	6
37571	6
37572	3
37573	0
37574	0
37575	0
37576	0
37577	6
37578	6
37579	0
37580	9
37581	3
37582	3
37583	6
37584	2
37585	9
37586	6
37587	3
37588	3
37589	12
37590	2
37591	6
37592	9
37593	9
37594	3
37595	6
37596	0
37597	3
37598	15
37599	6
37600	3
37601	12
37602	0
37603	3
37604	11
37605	6
37606	0
37607	6
37608	6
37609	0
37610	6
37611	9
37612	15
37613	0
37614	3
37615	9
37616	6
37617	3
37618	0
37619	3
37620	3
37621	9
37622	0
37623	6
37624	15
37625	3
37626	8
37627	3
37628	9
37629	8
37630	6
37631	11
37632	3
37633	3
37634	3
37635	3
37636	0
37637	3
37638	6
37639	3
37640	3
37641	6
37642	15
37643	0
37644	15
37645	14
37646	3
37647	3
37648	3
37649	3
37650	3
37651	3
37652	6
37653	6
37654	3
37655	9
37656	5
37657	3
37658	0
37659	0
37660	3
37661	3
37662	0
37663	3
37664	9
37665	3
37666	3
37667	8
37668	8
37669	0
37670	9
37671	2
37672	3
37673	0
37674	8
37675	9
37676	0
37677	3
37678	0
37679	8
37680	6
37681	3
37682	0
37683	6
37684	3
37685	9
37686	3
37687	8
37688	6
37689	6
37690	0
37691	6
37692	0
37693	0
37694	0
37695	6
37696	2
37697	6
37698	0
37699	3
37700	11
37701	3
37702	6
37703	5
37704	9
37705	3
37706	3
37707	14
37708	3
37709	3
37710	5
37711	3
37712	3
37713	3
37714	6
37715	2
37716	6
37717	3
37718	3
37719	6
37720	0
37721	3
37722	5
37723	6
37724	9
37725	8
37726	0
37727	3
37728	0
37729	9
37730	0
37731	15
37732	3
37733	0
37734	9
37735	8
37736	6
37737	0
37738	6
37739	10
37740	6
37741	0
37742	3
37743	6
37744	3
37745	3
37746	7
37747	0
37748	20
37749	3
37750	6
37751	9
37752	3
37753	3
37754	3
37755	3
37756	6
37757	3
37758	11
37759	12
37760	0
37761	3
37762	3
37763	0
37764	3
37765	3
37766	0
37767	6
37768	5
37769	9
37770	3
37771	3
37772	6
37773	2
37774	0
37775	9
37776	2
37777	6
37778	0
37779	3
37780	9
37781	6
37782	6
37783	0
37784	6
37785	6
37786	8
37787	0
37788	0
37789	3
37790	0
37791	6
37792	3
37793	3
37794	3
37795	0
37796	12
37797	6
37798	0
37799	9
37800	6
37801	6
37802	8
37803	12
37804	0
37805	12
37806	9
37807	3
37808	6
37809	3
37810	0
37811	3
37812	6
37813	9
37814	6
37815	3
37816	9
37817	6
37818	6
37819	0
37820	3
37821	3
37822	0
37823	5
37824	0
37825	6
37826	2
37827	3
37828	6
37829	3
37830	3
37831	2
37832	3
37833	6
37834	6
37835	3
37836	3
37837	9
37838	0
37839	0
37840	9
37841	0
37842	0
37843	3
37844	9
37845	8
37846	3
37847	5
37848	0
37849	3
37850	6
37851	6
37852	0
37853	9
37854	0
37855	6
37856	3
37857	5
37858	0
37859	3
37860	0
37861	0
37862	6
37863	6
37864	0
37865	3
37866	0
37867	0
37868	3
37869	3
37870	3
37871	0
37872	0
37873	3
37874	3
37875	3
37876	8
37877	6
37878	9
37879	3
37880	6
37881	5
37882	0
37883	3
37884	3
37885	6
37886	6
37887	0
37888	6
37889	8
37890	3
37891	9
37892	3
37893	5
37894	0
37895	6
37896	3
37897	3
37898	5
37899	3
37900	15
37901	6
37902	9
37903	5
37904	0
37905	0
37906	3
37907	0
37908	3
37909	5
37910	3
37911	3
37912	3
37913	6
37914	0
37915	5
37916	6
37917	5
37918	3
37919	3
37920	3
37921	5
37922	5
37923	6
37924	3
37925	6
37926	0
37927	9
37928	0
37929	6
37930	3
37931	6
37932	11
37933	0
37934	5
37935	3
37936	6
37937	3
37938	6
37939	9
37940	3
37941	6
37942	9
37943	2
37944	0
37945	9
37946	3
37947	3
37948	3
37949	3
37950	5
37951	9
37952	0
37953	6
37954	3
37955	14
37956	6
37957	12
37958	6
37959	0
37960	3
37961	9
37962	11
37963	0
37964	3
37965	3
37966	6
37967	9
37968	0
37969	0
37970	3
37971	6
37972	6
37973	0
37974	0
37975	6
37976	9
37977	6
37978	0
37979	3
37980	3
37981	3
37982	0
37983	6
37984	9
37985	0
37986	6
37987	3
37988	5
37989	6
37990	0
37991	3
37992	6
37993	0
37994	3
37995	3
37996	0
37997	3
37998	6
37999	3
38000	0
38001	0
38002	6
38003	9
38004	0
38005	6
38006	6
38007	0
38008	2
38009	0
38010	3
38011	6
38012	0
38013	3
38014	2
38015	3
38016	6
38017	5
38018	3
38019	3
38020	2
38021	6
38022	17
38023	20
38024	3
38025	0
38026	0
38027	3
38028	3
38029	3
38030	0
38031	0
38032	0
38033	6
38034	0
38035	3
38036	0
38037	3
38038	0
38039	5
38040	6
38041	0
38042	3
38043	6
38044	3
38045	6
38046	0
38047	2
38048	6
38049	0
38050	3
38051	11
38052	6
38053	3
38054	3
38055	3
38056	0
38057	6
38058	6
38059	6
38060	3
38061	0
38062	9
38063	0
38064	17
38065	8
38066	3
38067	0
38068	12
38069	5
38070	3
38071	11
38072	6
38073	3
38074	0
38075	6
38076	0
38077	3
38078	2
38079	6
38080	6
38081	6
38082	6
38083	6
38084	0
38085	8
38086	9
38087	6
38088	3
38089	3
38090	0
38091	14
38092	6
38093	0
38094	6
38095	3
38096	0
38097	0
38098	3
38099	3
38100	3
38101	5
38102	6
38103	3
38104	12
38105	5
38106	12
38107	0
38108	3
38109	0
38110	6
38111	6
38112	2
38113	0
38114	3
38115	0
38116	0
38117	6
38118	3
38119	3
38120	5
38121	6
38122	6
38123	5
38124	6
38125	0
38126	3
38127	3
38128	3
38129	3
38130	5
38131	11
38132	6
38133	6
38134	9
38135	6
38136	2
38137	0
38138	2
38139	9
38140	6
38141	2
38142	12
38143	3
38144	5
38145	8
38146	0
38147	3
38148	9
38149	18
38150	3
38151	12
38152	9
38153	3
38154	0
38155	3
38156	3
38157	3
38158	0
38159	0
38160	9
38161	3
38162	3
38163	5
38164	3
38165	0
38166	3
38167	0
38168	9
38169	9
38170	3
38171	6
38172	5
38173	3
38174	3
38175	2
38176	8
38177	3
38178	5
38179	0
38180	11
38181	6
38182	3
38183	9
38184	9
38185	6
38186	3
38187	3
38188	9
38189	8
38190	6
38191	6
38192	2
38193	8
38194	8
38195	3
38196	3
38197	0
38198	5
38199	3
38200	6
38201	0
38202	6
38203	3
38204	9
38205	3
38206	3
38207	6
38208	0
38209	9
38210	0
38211	5
38212	0
38213	6
38214	9
38215	9
38216	3
38217	3
38218	6
38219	3
38220	6
38221	6
38222	6
38223	3
38224	6
38225	3
38226	3
38227	0
38228	9
38229	3
38230	3
38231	8
38232	0
38233	6
38234	14
38235	3
38236	3
38237	3
38238	6
38239	6
38240	3
38241	3
38242	3
38243	3
38244	3
38245	3
38246	0
38247	3
38248	6
38249	3
38250	2
38251	3
38252	8
38253	3
38254	0
38255	9
38256	3
38257	3
38258	0
38259	3
38260	0
38261	3
38262	6
38263	9
38264	6
38265	6
38266	6
38267	0
38268	3
38269	6
38270	5
38271	0
38272	3
38273	3
38274	9
38275	6
38276	2
38277	3
38278	12
38279	12
38280	9
38281	11
38282	6
38283	6
38284	6
38285	0
38286	3
38287	0
38288	6
38289	6
38290	6
38291	3
38292	3
38293	0
38294	6
38295	3
38296	3
38297	0
38298	0
38299	3
38300	2
38301	11
38302	9
38303	11
38304	3
38305	0
38306	6
38307	6
38308	6
38309	3
38310	3
38311	8
38312	3
38313	3
38314	3
38315	2
38316	12
38317	9
38318	6
38319	6
38320	0
38321	3
38322	0
38323	3
38324	3
38325	9
38326	9
38327	8
38328	2
38329	8
38330	2
38331	6
38332	0
38333	9
38334	0
38335	0
38336	8
38337	3
38338	8
38339	3
38340	9
38341	0
38342	0
38343	0
38344	3
38345	6
38346	3
38347	0
38348	3
38349	3
38350	11
38351	3
38352	6
38353	0
38354	2
38355	12
38356	0
38357	6
38358	3
38359	9
38360	6
38361	0
38362	3
38363	3
38364	6
38365	3
38366	3
38367	0
38368	5
38369	6
38370	12
38371	2
38372	3
38373	3
38374	6
38375	3
38376	3
38377	15
38378	6
38379	0
38380	0
38381	5
38382	5
38383	3
38384	3
38385	6
38386	3
38387	3
38388	0
38389	3
38390	12
38391	10
38392	3
38393	2
38394	9
38395	0
38396	9
38397	3
38398	3
38399	6
38400	11
38401	3
38402	14
38403	3
38404	3
38405	9
38406	6
38407	0
38408	3
38409	6
38410	3
38411	5
38412	3
38413	9
38414	8
38415	5
38416	0
38417	0
38418	0
38419	3
38420	9
38421	9
38422	8
38423	3
38424	3
38425	0
38426	8
38427	12
38428	6
38429	6
38430	9
38431	3
38432	15
38433	3
38434	0
38435	5
38436	3
38437	5
38438	12
38439	6
38440	6
38441	3
38442	6
38443	6
38444	3
38445	6
38446	3
38447	6
38448	3
38449	6
38450	0
38451	9
38452	9
38453	3
38454	3
38455	3
38456	0
38457	0
38458	6
38459	0
38460	6
38461	6
38462	3
38463	0
38464	3
38465	3
38466	0
38467	3
38468	3
38469	0
38470	0
38471	3
38472	15
38473	12
38474	9
38475	6
38476	2
38477	0
38478	0
38479	12
38480	0
38481	12
38482	2
38483	3
38484	0
38485	3
38486	6
38487	3
38488	9
38489	0
38490	3
38491	3
38492	6
38493	0
38494	3
38495	0
38496	0
38497	0
38498	12
38499	6
38500	12
38501	0
38502	5
38503	9
38504	3
38505	0
38506	0
38507	5
38508	3
38509	3
38510	3
38511	13
38512	6
38513	0
38514	3
38515	3
38516	6
38517	3
38518	3
38519	0
38520	6
38521	12
38522	3
38523	6
38524	3
38525	3
38526	5
38527	5
38528	12
38529	3
38530	6
38531	6
38532	9
38533	6
38534	2
38535	3
38536	6
38537	3
38538	9
38539	0
38540	12
38541	12
38542	0
38543	0
38544	0
38545	3
38546	9
38547	2
38548	8
38549	6
38550	0
38551	10
38552	0
38553	12
38554	0
38555	5
38556	6
38557	3
38558	3
38559	3
38560	8
38561	3
38562	0
38563	0
38564	6
38565	3
38566	0
38567	3
38568	3
38569	0
38570	0
38571	6
38572	0
38573	3
38574	3
38575	12
38576	6
38577	9
38578	0
38579	3
38580	6
38581	3
38582	0
38583	11
38584	11
38585	3
38586	5
38587	7
38588	0
38589	3
38590	6
38591	0
38592	0
38593	0
38594	9
38595	3
38596	5
38597	2
38598	6
38599	3
38600	6
38601	12
38602	9
38603	3
38604	3
38605	0
38606	0
38607	9
38608	3
38609	12
38610	6
38611	3
38612	0
38613	6
38614	3
38615	14
38616	3
38617	3
38618	6
38619	0
38620	6
38621	6
38622	5
38623	6
38624	3
38625	2
38626	6
38627	3
38628	0
38629	12
38630	0
38631	12
38632	3
38633	3
38634	12
38635	0
38636	3
38637	6
38638	8
38639	0
38640	3
38641	3
38642	6
38643	3
38644	0
38645	5
38646	3
38647	9
38648	0
38649	3
38650	0
38651	0
38652	9
38653	9
38654	5
38655	3
38656	6
38657	0
38658	5
38659	2
38660	6
38661	0
38662	0
38663	8
38664	3
38665	3
38666	9
38667	9
38668	0
38669	3
38670	9
38671	0
38672	9
38673	0
38674	3
38675	0
38676	6
38677	6
38678	3
38679	12
38680	0
38681	2
38682	0
38683	0
38684	6
38685	0
38686	0
38687	3
38688	0
38689	3
38690	3
38691	2
38692	6
38693	0
38694	3
38695	12
38696	9
38697	3
38698	0
38699	6
38700	8
38701	0
38702	3
38703	9
38704	3
38705	3
38706	0
38707	9
38708	3
38709	6
38710	8
38711	0
38712	6
38713	9
38714	3
38715	9
38716	6
38717	3
38718	3
38719	3
38720	6
38721	3
38722	0
38723	9
38724	6
38725	6
38726	3
38727	0
38728	3
38729	3
38730	3
38731	3
38732	3
38733	0
38734	3
38735	8
38736	6
38737	3
38738	0
38739	6
38740	6
38741	3
38742	5
38743	6
38744	3
38745	0
38746	3
38747	6
38748	5
38749	6
38750	0
38751	3
38752	6
38753	3
38754	9
38755	6
38756	9
38757	0
38758	0
38759	8
38760	9
38761	9
38762	6
38763	0
38764	16
38765	3
38766	3
38767	6
38768	0
38769	9
38770	6
38771	3
38772	6
38773	0
38774	6
38775	0
38776	0
38777	0
38778	0
38779	6
38780	3
38781	0
38782	6
38783	6
38784	9
38785	6
38786	6
38787	6
38788	6
